
      	X(nS)     	Ch1(mV)      
 752  	44.0469   	-136.830933 
 753  	44.1056   	-137.334045 
 754  	44.1642   	-137.909058 
 755  	44.2229   	-137.909058 
 756  	44.2815   	-138.484070 
 757  	44.3402   	-137.765320 
 758  	44.3988   	-137.909058 
 759  	44.4575   	-138.771545 
 760  	44.5161   	-138.627808 
 761  	44.5748   	-138.268433 
 762  	44.6334   	-137.477783 
 763  	44.6921   	-138.052795 
 764  	44.7507   	-138.987183 
 765  	44.8094   	-139.130920 
 766  	44.8680   	-139.059082 
 767  	44.9267   	-138.484070 
 768  	44.9853   	-139.059082 
 769  	45.0440   	-137.765320 
 770  	45.1026   	-138.052795 
 771  	45.1613   	-138.052795 
 772  	45.2199   	-138.412170 
 773  	45.2786   	-137.477783 
 774  	45.3372   	-137.262207 
 775  	45.3959   	-137.621582 
 776  	45.4545   	-137.837158 
 777  	45.5132   	-137.837158 
 778  	45.5718   	-138.124695 
 779  	45.6305   	-138.915283 
 780  	45.6891   	-138.627808 
 781  	45.7478   	-138.412170 
 782  	45.8065   	-138.124695 
 783  	45.8651   	-138.268433 
 784  	45.9238   	-138.915283 
 785  	45.9824   	-139.130920 
 786  	46.0411   	-138.915283 
 787  	46.0997   	-138.268433 
 788  	46.1584   	-139.418457 
 789  	46.2170   	-138.484070 
 790  	46.2757   	-138.052795 
 791  	46.3343   	-138.268433 
 792  	46.3930   	-138.268433 
 793  	46.4516   	-138.412170 
 794  	46.5103   	-139.490295 
 795  	46.5689   	-138.699707 
 796  	46.6276   	-138.915283 
 797  	46.6862   	-138.915283 
 798  	46.7449   	-137.980957 
 799  	46.8035   	-137.909058 
 800  	46.8622   	-137.477783 
 801  	46.9208   	-137.980957 
 802  	46.9795   	-138.555908 
 803  	47.0381   	-139.274658 
 804  	47.0968   	-138.268433 
 805  	47.1554   	-138.843430 
 806  	47.2141   	-139.130920 
 807  	47.2727   	-138.196533 
 808  	47.3314   	-139.202820 
 809  	47.3900   	-139.274658 
 810  	47.4487   	-140.927795 
 811  	47.5073   	-140.065308 
 812  	47.5660   	-139.634033 
 813  	47.6246   	-139.130920 
 814  	47.6833   	-139.490295 
 815  	47.7419   	-140.209030 
 816  	47.8006   	-139.634033 
 817  	47.8592   	-140.137207 
 818  	47.9179   	-139.777832 
 819  	47.9765   	-140.568420 
 820  	48.0352   	-139.202820 
 821  	48.0938   	-139.490295 
 822  	48.1525   	-139.993408 
 823  	48.2111   	-139.634033 
 824  	48.2698   	-139.059082 
 825  	48.3284   	-138.915283 
 826  	48.3871   	-139.274658 
 827  	48.4457   	-139.418457 
 828  	48.5044   	-139.130920 
